pl_name,hostname,pl_letter,discoverymethod,disc_year,pl_orbper,pl_rade,pl_masse,sy_dist
Kepler-201 c,Kepler-201,c,Transit,2014,151.8861943,2.31,,636.445
K2-148 d,K2-148,d,Transit,2018,9.75833,0.88,,124.458
Kepler-1977 b,Kepler-1977,b,Transit,2023,4.53700111,1.57,,592.711
Kepler-1254 d,Kepler-1254,d,Transit,2016,5.72717226,1.35,,622.818
Kepler-1133 b,Kepler-1133,b,Transit,2016,11.55562343,1.72,,753.135
Kepler-798 b,Kepler-798,b,Transit,2016,13.71933369,2.1,,972.274
Kepler-1430 b,Kepler-1430,b,Transit,2016,2.46050993,1.03,,875.523
WASP-100 b,WASP-100,b,Transit,2014,2.84938,14.90797,400.4658,364.411
Kepler-1300 b,Kepler-1300,b,Transit,2016,22.2419092,1.06,,777.025
K2-168 b,K2-168,b,Transit,2018,15.853989,2.14446231,,243.935
Kepler-261 c,Kepler-261,c,Transit,2014,24.57078,2.17,,317.499
Kepler-106 d,Kepler-106,d,Transit,2014,23.9802348,0.99,,444.322
Kepler-520 c,Kepler-520,c,Transit,2016,5.211058,1.15,,623.901
Kepler-1008 b,Kepler-1008,b,Transit,2016,12.439517,3.67,,282.565
Kepler-473 b,Kepler-473,b,Transit,2016,14.55731705,5.768,,905.937
EPIC 212737443 b,EPIC 212737443,b,Transit,2019,13.603,2.586,,336.25
Kepler-358 b,Kepler-358,b,Transit,2014,34.0607677,2.96,,1101.1
Kepler-763 c,Kepler-763,c,Transit,2023,4.09666758,1.39,,962.459
Kepler-1499 b,Kepler-1499,b,Transit,2016,44.2008,1.19,,309.869
Kepler-1579 b,Kepler-1579,b,Transit,2016,0.849907889,0.59,,
Kepler-1165 c,Kepler-1165,c,Transit,2021,29.9685917,1.91,,1575.2
WASP-118 b,WASP-118,b,Transit,2016,4.046005,12.0,,376.658
Kepler-1736 b,Kepler-1736,b,Transit,2021,37.8101174,2.44,,1430.0
Kepler-169 d,Kepler-169,d,Transit,2014,8.34819209,1.45,,406.529
Kepler-913 b,Kepler-913,b,Transit,2016,10.29678,2.14,,991.618
HAT-P-38 b,HAT-P-38,b,Transit,2012,4.640382,9.247425,84.86061,255.206
Kepler-1186 b,Kepler-1186,b,Transit,2016,16.07677615,2.36,,1337.25
Kepler-134 b,Kepler-134,b,Transit,2014,5.317435416,2.58,,334.797
Kepler-1864 b,Kepler-1864,b,Transit,2021,3.88151335,1.04,,298.894
Kepler-1132 b,Kepler-1132,b,Transit,2016,62.8917493,2.5,,867.931
Kepler-244 d,Kepler-244,d,Transit,2014,20.05040157,2.78,,1036.49
Kepler-1171 b,Kepler-1171,b,Transit,2016,1.44259224,2.73,,573.0
Kepler-1758 b,Kepler-1758,b,Transit,2021,9.97726191,1.37,,1588.41
Kepler-727 b,Kepler-727,b,Transit,2016,5.154484417,2.65,,831.842
HATS-46 b,HATS-46,b,Transit,2018,4.7423729,10.121727,54.98459,453.808
HATS-7 b,HATS-7,b,Transit,2015,3.185315,6.310667,38.1396,240.707
WASP-174 b,WASP-174,b,Transit,2018,4.2337078,19.6222,,410.149
NGTS-1 b,NGTS-1,b,Transit,2017,2.647298,14.90797,258.07796,218.121
HATS-51 b,HATS-51,b,Transit,2017,3.34890381843,13.01103804,,389.57
HATS-52 b,HATS-52,b,Transit,2017,1.3666563,15.437,,555.134
HATS-53 b,HATS-53,b,Transit,2017,3.8537768,15.02006,189.10885,585.77
HATS-39 b,HATS-39,b,Transit,2018,4.57686514822,19.15712228,,878.521
HATS-40 b,HATS-40,b,Transit,2018,3.26331647417,15.09024862,,1342.29
HATS-42 b,HATS-42,b,Transit,2018,2.292102,15.6926,597.5204,800.377
WASP-145 A b,WASP-145 A,b,Transit,2018,1.7690381,10.0881,282.8687,91.299
WASP-162 b,WASP-162,b,Transit,2018,9.6246665,12.3182,,310.841
WASP-160 B b,WASP-160 B,b,Transit,2018,3.7684981,12.5471,,288.326
WASP-165 b,WASP-165,b,Transit,2018,3.465509,14.12334,209.13214,602.236
WASP-170 b,WASP-170,b,Transit,2018,2.3447752,13.4487,,305.603
HATS-61 b,HATS-61,b,Transit,2018,7.817953,13.394755,1080.622,679.761
HATS-67 b,HATS-67,b,Transit,2018,1.6091788,18.887165,460.8535,960.109
HD 202772 A b,HD 202772 A,b,Transit,2019,3.3088922,24.9862,,161.498
WASP-183 b,WASP-183,b,Transit,2019,4.1117771,16.47723,159.55066,325.377
Qatar-8 b,Qatar-8,b,Transit,2019,3.7146478,15.2308,,281.498
NGTS-4 b,NGTS-4,b,Transit,2019,1.33723492308,3.02657864,,280.555
TOI-672 b,TOI-672,b,Transit,2023,3.633575,5.2604,,66.9071
TOI-4487 A b,TOI-4487 A,b,Transit,2025,3.9540709,14.60530185,397.28550875,479.145
TOI-5181 A b,TOI-5181 A,b,Transit,2025,3.8922407,13.0318,,480.155
TOI-1130 c,TOI-1130,c,Transit,2020,8.35038,16.81347105,308.29355479,58.2609
TOI-913 b,TOI-913,b,Transit,2023,11.09934795111,2.48270736,,65.1769
TOI-2025 b,TOI-2025,b,Transit,2022,8.8720982,11.89272852,1144.1822652,335.985
TOI-2025 b,TOI-2025,b,Transit,2022,8.8720541524,11.98498126,,335.985
TOI-3523 A b,TOI-3523 A,b,Transit,2025,2.304583,16.9661,,645.294
TOI-3682 b,TOI-3682,b,Transit,2025,3.3462406,12.80065596,69.28659273,404.211
TOI-4487 A b,TOI-4487 A,b,Transit,2025,3.9540617,13.1238,,479.145
TOI-4559 b,TOI-4559,b,Transit,2024,3.96490526655,1.49999347,,31.6354
TOI-6894 b,TOI-6894,b,Transit,2025,3.37063026728,9.3830336,,73.8131
TOI-1130 b,TOI-1130,b,Transit,2020,4.074554,3.66,19.8,58.2609
TOI-672 b,TOI-672,b,Transit,2023,3.63358341723,5.1614854,,66.9071
TOI-1739 b,TOI-1739,b,Transit,2024,8.303342,1.695,,70.9819
HD 77946 b,HD 77946,b,Transit,2024,6.527363,2.89646124,10.9,99.451
TOI-1820 b,TOI-1820,b,Transit,2022,4.860673,11.4272,,248.504
TOI-1836 b,TOI-1836,b,Transit,2024,20.38084,8.56366125,29.24021344,191.649
TOI-2876 b,TOI-2876,b,Transit,2025,6.2996307,9.36407,,225.744
TOI-6894 b,TOI-6894,b,Transit,2025,3.37077196,9.5836785,53.39517238,73.8131
WASP-94 A b,WASP-94 A,b,Transit,2014,3.95019,17.71022,158.915,211.211
TOI-1135 b,TOI-1135,b,Transit,2024,8.02773,9.02,51.42,114.048
TOI-1135 b,TOI-1135,b,Transit,2024,8.0277326,9.06883,,114.048
TOI-1742 b,TOI-1742,b,Transit,2024,21.2690422,1.87711,,72.8871
HD 77946 b,HD 77946,b,Transit,2024,6.527282,2.705,8.38,99.451
TOI-1130 b,TOI-1130,b,Transit,2020,4.066499,3.65,,58.2609
TOI-1130 c,TOI-1130,c,Transit,2020,8.3501898,13.0,336.0,58.2609
HAT-P-60 b,HAT-P-60,b,Transit,2021,4.7947813,18.28184752,182.43350562,233.22
TOI-663 c,TOI-663,c,Transit,2024,4.6955507,2.26,3.65,64.2308
TOI-663 b,TOI-663,b,Transit,2024,2.598902,2.27,4.45,64.2308
TOI-913 b,TOI-913,b,Transit,2023,11.098644,2.4528,,65.1769
TOI-1135 b,TOI-1135,b,Transit,2024,8.0277283,9.34085,,114.048
TOI-1846 b,TOI-1846,b,Transit,2025,3.9306737,1.792,,47.2496
TOI-2025 b,TOI-2025,b,Transit,2022,8.872078,12.52043144,1398.4449908,335.985
TOI-2031 A b,TOI-2031 A,b,Transit,2025,5.71548654,14.20177855,254.2627256,276.105
TOI-2382 b,TOI-2382,b,Transit,2025,4.6612061,12.25141591,235.19302118,434.92
TOI-2407 b,TOI-2407,b,Transit,2025,2.70291867531,3.79423915,,92.4366
TOI-2876 b,TOI-2876,b,Transit,2025,6.2996431,9.6397234,54.03082919,225.744
TOI-2886 b,TOI-2886,b,Transit,2025,1.60200105,18.6405349,444.9597698,413.673
TOI-3135 b,TOI-3135,b,Transit,2025,3.7065603,12.9758,,221.673
TOI-3135 b,TOI-3135,b,Transit,2025,3.7065585,13.65253849,327.36325921,221.673
TOI-3464 b,TOI-3464,b,Transit,2025,3.6515704,12.4868,,597.774
TOI-3593 b,TOI-3593,b,Transit,2025,3.8212867,11.02963701,565.73456446,226.63
TOI-3682 b,TOI-3682,b,Transit,2025,3.3462671,12.1727,,404.211
TOI-3856 b,TOI-3856,b,Transit,2025,2.0436029,13.3605,,314.443
TOI-4214 b,TOI-4214,b,Transit,2025,3.491383,11.154,,346.881
TOI-4961 b,TOI-4961,b,Transit,2025,7.47933740112,13.44993018,,213.073
TOI-5340 b,TOI-5340,b,Transit,2025,4.9393117,13.6199,,532.629
TOI-5592 b,TOI-5592,b,Transit,2025,2.6085851,13.9108,,597.026
TOI-270 d,TOI-270,d,Transit,2019,11.38014,2.19,,22.4793
TOI-270 b,TOI-270,b,Transit,2019,3.36013770678,1.18437183,,22.4793
TOI-270 d,TOI-270,d,Transit,2019,11.379573,2.133,4.78,22.4793
TOI-270 d,TOI-270,d,Transit,2019,11.37956533963,2.25394645,,22.4793
HAT-P-70 b,HAT-P-70,b,Transit,2019,2.74432452,20.96083,2154.8874,330.739
HAT-P-70 b,HAT-P-70,b,Transit,2019,2.7443216,20.1852,,330.739
HATS-56 b,HATS-56,b,Transit,2019,4.324799,18.920792,191.33366,564.409
HATS-57 b,HATS-57,b,Transit,2019,2.3506186,12.801,,279.485
WASP-171 b,WASP-171,b,Transit,2019,3.8186244,10.98482,344.52772,757.84
Kepler-1773 b,Kepler-1773,b,Transit,2021,40.80957622,2.56,,681.255
Kepler-1093 c,Kepler-1093,c,Transit,2016,89.722292,2.399,,1072.88
Kepler-650 b,Kepler-650,b,Transit,2016,3.032145588,3.49,,884.378
Kepler-838 b,Kepler-838,b,Transit,2016,15.74957994,2.85,,1104.04
Kepler-269 b,Kepler-269,b,Transit,2014,5.32670215,2.32,,2257.32
Kepler-511 c,Kepler-511,c,Transit,2021,26.62946276,3.68,,651.999
Kepler-942 b,Kepler-942,b,Transit,2016,44.96393,1.84,,216.354
Kepler-310 d,Kepler-310,d,Transit,2014,92.876125,2.47,,602.268
Kepler-515 b,Kepler-515,b,Transit,2016,19.96359,1.43,,
Kepler-690 b,Kepler-690,b,Transit,2016,7.748094374,5.95,,1665.31
Kepler-1692 b,Kepler-1692,b,Transit,2020,5.95960845,1.0,,591.019
Kepler-1509 b,Kepler-1509,b,Transit,2016,25.4338197,1.91,,2002.96
Kepler-1898 b,Kepler-1898,b,Transit,2021,4.765620232,0.93353523,,360.921
Kepler-828 b,Kepler-828,b,Transit,2016,0.567857136,1.379,,575.322
HD 28109 d,HD 28109,d,Transit,2022,84.25999,3.25,5.681,139.611
TOI-4364 b,TOI-4364,b,Transit,2025,5.4240691499,2.09370701,,43.9662
K2-114 b,K2-114,b,Transit,2017,11.39109,10.558878,587.9855,475.758
Kepler-147 c,Kepler-147,c,Transit,2014,33.4160034,3.174,,1042.02
HIP 9618 c,HIP 9618,c,Transit,2023,52.56363,3.42855926,7.0,67.5478
Kepler-1288 b,Kepler-1288,b,Transit,2016,2.76122421,1.12,,814.078
Kepler-1807 b,Kepler-1807,b,Transit,2021,10.86060638,2.14,,1299.32
WASP-164 b,WASP-164,b,Transit,2018,1.7771255,12.643752,676.9779,327.506
Kepler-986 b,Kepler-986,b,Transit,2016,56.4349938,2.36,,548.364
WASP-154 b,WASP-154,b,Transit,2025,3.8123614,11.0835,,215.501
Kepler-1945 b,Kepler-1945,b,Transit,2021,6.080039978,1.289,,
HAT-P-24 b,HAT-P-24,b,Transit,2010,3.3552479,13.921578,229.79109,415.344
Kepler-824 b,Kepler-824,b,Transit,2016,4.51436633,1.88,,1201.4
K2-115 b,K2-115,b,Transit,2017,20.272602,11.5,,413.591
K2-49 b,K2-49,b,Transit,2016,2.7706297,3.36,,457.125
TOI-561 b,TOI-561,b,Transit,2020,0.4465713,1.48867,,85.799
Kepler-1178 b,Kepler-1178,b,Transit,2016,31.80634,0.73,,482.287
Kepler-384 b,Kepler-384,b,Transit,2014,22.5968256,1.3,,895.678
Kepler-294 b,Kepler-294,b,Transit,2014,3.70120482,1.73,,1357.01
CoRoT-26 b,CoRoT-26,b,Transit,2013,4.20474,14.12334,184.3414,1045.18
Kepler-370 c,Kepler-370,c,Transit,2014,19.023152,1.91,,1167.94
Kepler-197 c,Kepler-197,c,Transit,2014,10.35,1.23,5.3,330.575
Kepler-588 b,Kepler-588,b,Transit,2016,4.221644,2.7,,1209.4
HAT-P-59 b,HAT-P-59,b,Transit,2021,4.1419771,12.58768533,489.45574678,265.471
Kepler-1693 b,Kepler-1693,b,Transit,2020,12.09997831,1.12,,760.065
Kepler-1051 b,Kepler-1051,b,Transit,2016,25.96200249,2.727,,829.343
K2-17 b,K2-17,b,Transit,2015,17.96832,1.78,,125.106
Kepler-553 c,Kepler-553,c,Transit,2016,328.24017,11.57887706,2129.4503269,728.525
Kepler-416 c,Kepler-416,c,Transit Timing Variations,2014,12.20945351,2.54,,690.819
Kepler-1398 c,Kepler-1398,c,Transit,2016,4.13827684,1.13,,852.204
Kepler-1601 b,Kepler-1601,b,Transit,2016,2.20923119,0.84,,644.456
Kepler-940 b,Kepler-940,b,Transit,2016,59.6225257,3.44,,1260.78
Kepler-107 c,Kepler-107,c,Transit,2014,4.90143807,1.84,,525.997
Kepler-142 b,Kepler-142,b,Transit,2014,2.024152,1.99,,548.686
Kepler-400 c,Kepler-400,c,Transit,2014,17.34088462,1.46,,845.97
TIC 172900988 b,TIC 172900988 Aa,b,Transit,2021,198.856,11.2,869.7,250.956
Kepler-1859 b,Kepler-1859,b,Transit,2021,2.729679,1.23,,1331.25
Kepler-202 c,Kepler-202,c,Transit,2014,16.28248353,1.934,,285.111
Kepler-1313 b,Kepler-1313,b,Transit,2016,3.833091178,3.56,,174.234
Kepler-211 c,Kepler-211,c,Transit,2014,6.04045294,2.53,,309.353
Kepler-1199 b,Kepler-1199,b,Transit,2016,15.0447198,1.15,,563.493
Kepler-1023 b,Kepler-1023,b,Transit,2016,62.1387714,2.63,,694.175
Kepler-179 b,Kepler-179,b,Transit,2014,2.735900074,1.56,,605.68
Kepler-1487 b,Kepler-1487,b,Transit,2016,7.31946363,1.24,,1014.62
Kepler-340 b,Kepler-340,b,Transit,2014,14.844387,2.53,,808.762
K2-6 b,K2-6,b,Transit,2015,30.944593,2.31215242,,316.819
Kepler-831 b,Kepler-831,b,Transit,2016,5.62153941,1.19,,593.54
HIP 8152 c,HIP 8152,c,Transit,2023,19.60562,2.52442508,10.7,101.694
Kepler-1325 b,Kepler-1325,b,Transit,2016,33.8786838,2.77,,973.368
Kepler-1151 b,Kepler-1151,b,Transit,2016,65.6462,2.29,,682.436
Kepler-600 b,Kepler-600,b,Transit,2016,23.67513153,2.76,,619.723
Kepler-107 c,Kepler-107,c,Transit,2014,4.901452,1.597,9.39,525.997
TOI-5398 c,TOI-5398,c,Transit,2023,4.7728997,3.30213,,130.855
Kepler-124 b,Kepler-124,b,Transit,2014,3.410505,0.93,,420.046
WASP-104 b,WASP-104,b,Transit,2014,1.7554137,12.744633,403.00844,185.932
Kepler-918 b,Kepler-918,b,Transit,2016,4.85386933,1.44,,1025.03
Kepler-1789 b,Kepler-1789,b,Transit,2021,80.23190308,2.83137505,,611.461
Kepler-1148 b,Kepler-1148,b,Transit,2016,1.104463509,1.64,,625.692
Kepler-37 b,Kepler-37,b,Transit,2013,13.36744,0.31,,63.9207
Kepler-1983 b,Kepler-1983,b,Transit,2023,7.32849062,88.52,,424.428
Kepler-42 d,Kepler-42,d,Transit,2011,1.865169,0.57,,40.0595
Kepler-1929 b,Kepler-1929,b,Transit,2021,59.3627199,6.06,,508.201
Kepler-584 b,Kepler-584,b,Transit,2016,35.18105723,4.17,,1848.84
WASP-72 b,WASP-72,b,Transit,2012,2.2167421,14.23543,459.58218,434.754
Kepler-1157 b,Kepler-1157,b,Transit,2016,4.457356,0.89,,342.144
Kepler-1901 b,Kepler-1901,b,Transit,2021,3.48412534,1.39,,1028.37
Kepler-1042 b,Kepler-1042,b,Transit,2016,10.13202575,2.19,,
Kepler-145 c,Kepler-145,c,Transit,2013,42.88232415,3.83,,566.85
Kepler-1364 b,Kepler-1364,b,Transit,2016,13.32191,1.7,,1056.9
Kepler-371 c,Kepler-371,c,Transit,2014,67.968015,1.78,,813.192
Kepler-126 d,Kepler-126,d,Transit,2014,100.2834,2.89,,237.401
Kepler-247 b,Kepler-247,b,Transit,2014,3.336125104,1.65,,663.711
Kepler-194 c,Kepler-194,c,Transit,2014,17.30693,2.65,,1097.97
Kepler-755 c,Kepler-755,c,Transit,2016,2.853133644,1.29,,399.034
K2-63 c,K2-63,c,Transit,2016,25.4569,3.66,,517.534
Kepler-84 c,Kepler-84,c,Transit,2012,12.88296485,2.94,,1023.9
Kepler-399 d,Kepler-399,d,Transit,2014,58.0341086,1.96,,740.537
Kepler-465 b,Kepler-465,b,Transit,2016,9.940672466,2.841,,553.077
Kepler-914 b,Kepler-914,b,Transit,2016,4.40966548,1.45,,753.723
Kepler-1085 b,Kepler-1085,b,Transit,2016,219.3217528,6.43,,1364.53
Kepler-1484 b,Kepler-1484,b,Transit,2016,30.4544418,2.6,,2879.83
Kepler-1298 b,Kepler-1298,b,Transit,2016,7.12811928,1.494,,544.163
Kepler-1841 b,Kepler-1841,b,Transit,2021,25.88898,1.78,,631.7
Kepler-110 c,Kepler-110,c,Transit,2014,31.71982498,2.87,,586.531
Kepler-1471 c,Kepler-1471,c,Transit,2023,11.6044881,1.88,,978.678
TOI-5726.01,TOI-5726,b,Transit,2024,5.49113023427,2.43067499,,108.848
Kepler-1197 b,Kepler-1197,b,Transit,2016,2.03231845,1.25,,486.94
WASP-82 b,WASP-82,b,Transit,2015,2.705782,18.71903,394.1092,275.664
HIP 8152 c,HIP 8152,c,Transit,2023,19.6053,2.48,9.4,101.694
Kepler-1045 b,Kepler-1045,b,Transit,2016,26.41045478,2.69,,942.485
Kepler-1838 b,Kepler-1838,b,Transit,2021,12.14692791,1.547,,451.242
Kepler-1694 b,Kepler-1694,b,Transit,2020,3.89523349,0.86,,513.329
Kepler-1841 b,Kepler-1841,b,Transit,2021,25.886129,1.58,,631.7
Kepler-151 b,Kepler-151,b,Transit,2014,15.22895698,2.98,,649.919
Kepler-198 c,Kepler-198,c,Transit,2014,49.567416,2.47,,495.358
Kepler-1625 b,Kepler-1625,b,Transit,2016,287.378949,6.06,,2310.11
Kepler-365 c,Kepler-365,c,Transit,2014,17.7835598,1.63,,1038.99
Kepler-1117 b,Kepler-1117,b,Transit,2016,4.79029482,1.01,,568.487
Kepler-1390 b,Kepler-1390,b,Transit,2016,6.48021673,0.92,,723.431
Kepler-1131 b,Kepler-1131,b,Transit,2016,3.53232449,1.44,,1030.7
Kepler-1438 b,Kepler-1438,b,Transit,2016,2.31942009,0.86,,1154.13
Kepler-719 b,Kepler-719,b,Transit,2016,5.007317779,7.3,,2497.51
Kepler-427 b,Kepler-427,b,Transit,2014,10.290993755,9.83,,1017.8
Kepler-1038 b,Kepler-1038,b,Transit,2016,148.4603382,3.27,,584.136
Kepler-400 b,Kepler-400,b,Transit,2014,9.02439889,1.69,,845.97
Kepler-1046 b,Kepler-1046,b,Transit,2016,14.37504582,2.05,,721.534
Kepler-1937 b,Kepler-1937,b,Transit,2021,9.6886646,3.18,,905.069
Kepler-776 b,Kepler-776,b,Transit,2016,4.89721006,1.48,,727.904
TOI-1728 b,TOI-1728,b,Transit,2020,3.4913952,4.9395,,60.798
Kepler-707 b,Kepler-707,b,Transit,2016,2.237492751,1.33,,591.776
Kepler-1411 b,Kepler-1411,b,Transit,2016,86.1150888,2.82,,1660.48
Kepler-1021 b,Kepler-1021,b,Transit,2016,13.47469571,2.07,,810.082
Kepler-575 b,Kepler-575,b,Transit,2016,9.3789167,2.03,,853.977
Kepler-629 b,Kepler-629,b,Transit,2016,7.2385854,1.338,,372.05
Kepler-1035 b,Kepler-1035,b,Transit,2016,2.714077555,1.17,,562.116
TOI-122 b,TOI-122,b,Transit,2020,5.07803,2.72,,62.118
Kepler-1607 b,Kepler-1607,b,Transit,2016,13.6473676,1.639,,1286.1
Kepler-616 d,Kepler-616,d,Transit,2021,51.0674355,2.44,,945.775
Kepler-1065 c,Kepler-1065,c,Transit,2016,2.3702932,1.29,,1122.48
Kepler-855 b,Kepler-855,b,Transit,2016,7.886631104,9.23,,1506.58
Kepler-718 b,Kepler-718,b,Transit,2016,2.052349905,16.56,,1302.33
Kepler-360 b,Kepler-360,b,Transit,2014,3.289722169,1.415,,876.044
Kepler-251 b,Kepler-251,b,Transit,2014,4.79091735,1.357,,924.625
Kepler-1996 b,Kepler-1996,b,Transit,2023,32.3763405,1.69,,440.561
Kepler-1902 b,Kepler-1902,b,Transit,2021,3.822234,1.6,,344.337
Kepler-1161 b,Kepler-1161,b,Transit,2016,10.71252541,1.93,,547.726
Kepler-272 d,Kepler-272,d,Transit,2014,10.93711,2.0,,889.608
Kepler-619 c,Kepler-619,c,Transit,2016,1.208465026,1.5,,900.678
Kepler-220 b,Kepler-220,b,Transit,2014,4.159817122,0.834,,171.109
HAT-P-33 b,HAT-P-33,b,Transit,2011,3.4744763,19.6131,,396.11
Kepler-1668 b,Kepler-1668,b,Transit,2020,15.4341,3.5,,1335.64
Kepler-300 c,Kepler-300,c,Transit,2014,40.7151103,2.15,,1098.45
Kepler-1583 b,Kepler-1583,b,Transit,2016,9.32807355,0.6,,403.933
Kepler-182 c,Kepler-182,c,Transit,2014,20.68422311,3.69,,1549.09
Kepler-69 c,Kepler-69,c,Transit,2013,242.4677,1.74,,730.625
Kepler-200 b,Kepler-200,b,Transit,2014,8.59479202,2.92,,665.912
Kepler-1180 b,Kepler-1180,b,Transit,2016,16.8601286,1.67,,1596.8
Kepler-964 b,Kepler-964,b,Transit,2016,13.5225106,4.15,,454.626
WASP-56 b,WASP-56,b,Transit,2012,4.617101,12.240228,190.38017,321.084
Kepler-1156 b,Kepler-1156,b,Transit,2016,11.89520511,1.32,,691.331
Kepler-1611 b,Kepler-1611,b,Transit,2016,5.1762429,0.81,,908.444
Kepler-1775 b,Kepler-1775,b,Transit,2021,85.6539,2.07,,657.023
LTT 3780 c,LTT 3780,c,Transit,2020,12.252131,2.42,6.29,21.9814
LTT 3780 c,LTT 3780,c,Transit,2020,12.252284,2.39,8.04,21.9814
LTT 3780 b,LTT 3780,b,Transit,2020,0.768448,1.332,2.62,21.9814
TOI-1235 b,TOI-1235,b,Transit,2020,3.444729,1.738,6.91,39.6345
WASP-180 A b,WASP-180 A,b,Transit,2019,3.409264,13.89916,286.047,253.985
TOI-813 b,TOI-813,b,Transit,2020,83.891,6.72538842,,263.145
HATS-47 b,HATS-47,b,Transit,2020,3.9228038,12.520453,117.27927,300.67
HATS-49 b,HATS-49,b,Transit,2020,4.1480467,8.574885,112.19399,324.413
TOI-4794 b,TOI-4794,b,Transit,2025,3.5658043,13.7385,,543.008
TOI-1836 b,TOI-1836,b,Transit,2024,20.380845,8.28055741,24.7,191.649
CoRoT-30 b,CoRoT-30,b,Transit,2020,9.06005,11.309881,921.707,1032.23
WASP-176 b,WASP-176,b,Transit,2020,3.89938313865,15.26365818,,568.42
WASP-176 b,WASP-176,b,Transit,2020,3.899052,16.869545,271.74465,568.42
LTT 3780 b,LTT 3780,b,Transit,2020,0.76839038111,1.1406447,,21.9814
TOI-1728 b,TOI-1728,b,Transit,2020,3.49151,5.05,26.78,60.798
TOI-700 d,TOI-700,d,Transit,2020,37.42368382742,1.32965711,,31.1265
TOI-700 c,TOI-700,c,Transit,2020,16.051137,2.6,,31.1265
TOI-700 b,TOI-700,b,Transit,2020,9.977219,0.914,,31.1265
TOI-700 b,TOI-700,b,Transit,2020,9.97702,1.037,,31.1265
TOI-763 b,TOI-763,b,Transit,2020,5.60577479919,2.4097088,,95.1274
HATS-71 b,HATS-71,b,Transit,2020,3.7955202,11.478016,117.5971,140.225
TOI-1266 b,TOI-1266,b,Transit,2020,10.8945,2.52,4.46,36.0118
TOI-1266 b,TOI-1266,b,Transit,2020,10.894843,2.37,13.5,36.0118
TOI-1266 c,TOI-1266,c,Transit,2020,18.8027,1.98,3.17,36.0118
TOI-837 b,TOI-837,b,Transit,2020,8.3248762,8.63093,,142.488
TIC 237913194 b,TIC 237913194,b,Transit,2020,15.168865,12.520453,617.22586,306.063
LP 714-47 b,LP 714-47,b,Transit,2020,4.0520368,4.95231335,,52.616
TOI-251 b,TOI-251,b,Transit,2021,4.93772273227,2.82698973,,99.523
TOI-561 e,TOI-561,e,Transit,2020,77.03,2.55,13.6,85.799
TOI-561 e,TOI-561,e,Transit,2020,77.03,2.55,12.6,85.799
NGTS-13 b,NGTS-13,b,Transit,2021,4.119027,12.800678,1538.2972,647.595
TOI-519 b,TOI-519,b,Transit,2021,1.26523376763,11.92440528,,115.557
Kepler-784 b,Kepler-784,b,Transit,2016,31.5922646,2.24,,1303.72
Kepler-784 b,Kepler-784,b,Transit,2016,31.5922646,2.24,,1303.72
Kepler-784 b,Kepler-784,b,Transit,2016,31.5922646,3.494,,1303.72
Kepler-784 b,Kepler-784,b,Transit,2016,31.59334,1.95,,1303.72
Kepler-784 c,Kepler-784,c,Transit,2023,17.15714,1.65,,1303.72
K2-375 b,K2-375,b,Transit,2022,14.4584,2.84,,696.1
Kepler-1458 b,Kepler-1458,b,Transit,2016,47.9872764,2.93,,544.45
Kepler-155 c,Kepler-155,c,Transit,2014,52.6615836,2.21,,293.499
Kepler-856 b,Kepler-856,b,Transit,2016,8.027681123,8.43,,1351.17
Kepler-1823 b,Kepler-1823,b,Transit,2021,21.10354,1.72,,724.971
Kepler-1592 b,Kepler-1592,b,Transit,2016,3.0570982,0.99,,1639.47
Kepler-418 b,Kepler-418,b,Transit,2014,86.67855186,10.33,,1002.53
Kepler-1029 b,Kepler-1029,b,Transit,2016,4.417696479,1.2,,366.656
Kepler-1106 b,Kepler-1106,b,Transit,2016,1.252752174,1.39,,1090.7
Kepler-655 b,Kepler-655,b,Transit,2016,46.4073,2.64,,752.562
Kepler-684 b,Kepler-684,b,Transit,2016,6.770278,3.5,,1731.27
Kepler-878 b,Kepler-878,b,Transit,2016,25.9421582,1.95,,791.625
Kepler-434 b,Kepler-434,b,Transit,2015,12.874711418,8.0,,1222.54
Kepler-1757 b,Kepler-1757,b,Transit,2021,19.65640068,2.94660251,,807.308
Kepler-783 b,Kepler-783,b,Transit,2016,4.29264638,0.93,,516.09
Kepler-262 b,Kepler-262,b,Transit,2014,13.06076688,1.83,,613.129
Kepler-302 b,Kepler-302,b,Transit,2014,30.1837021,3.65,,1402.58
Kepler-1524 b,Kepler-1524,b,Transit,2016,70.9674603,3.54,,381.773
TOI-1411 b,TOI-1411,b,Transit,2022,1.4520486,1.404,,32.4778
K2-226 b,K2-226,b,Transit,2018,3.27109,1.53899305,,211.265
Kepler-1251 b,Kepler-1251,b,Transit,2016,45.0909201,2.44,,902.204
Kepler-1339 b,Kepler-1339,b,Transit,2016,1.341555127,0.71,,371.049
Kepler-225 c,Kepler-225,c,Transit,2014,18.79419535,1.81,,561.101
Kepler-1850 b,Kepler-1850,b,Transit,2021,1.385787741,0.55,,250.199
Kepler-875 b,Kepler-875,b,Transit,2016,27.5073799,2.9,,1242.62
Kepler-1854 b,Kepler-1854,b,Transit,2021,39.8313153,1.28,,423.348
Kepler-344 b,Kepler-344,b,Transit,2014,21.96401646,2.57,,1002.94
Kepler-1858 b,Kepler-1858,b,Transit,2021,88.0712696,2.27,,833.055
Kepler-306 e,Kepler-306,e,Transit,2014,44.840975,2.27,,775.679
